city,date,service_family,requests
New York City,2022-05-24,transport_public_realm,1792
New York City,2022-05-25,housing_buildings,904
New York City,2022-05-25,information_administration,298
New York City,2022-05-25,noise,1088
New York City,2022-05-25,other,4199
New York City,2022-05-25,sanitation,184
New York City,2022-05-25,transport_public_realm,1805
New York City,2022-05-26,housing_buildings,861
New York City,2022-05-26,information_administration,297
New York City,2022-05-26,noise,1262
New York City,2022-05-26,other,4028
New York City,2022-05-26,sanitation,195
New York City,2022-05-26,transport_public_realm,1906
New York City,2022-05-27,housing_buildings,765
New York City,2022-05-27,information_administration,266
New York City,2022-05-27,noise,1120
New York City,2022-05-27,other,3718
New York City,2022-05-27,sanitation,203
New York City,2022-05-27,transport_public_realm,1850
New York City,2022-05-28,housing_buildings,513
New York City,2022-05-28,information_administration,179
New York City,2022-05-28,noise,1827
New York City,2022-05-28,other,2874
New York City,2022-05-28,sanitation,114
New York City,2022-05-28,transport_public_realm,1660
New York City,2022-05-29,housing_buildings,434
New York City,2022-05-29,information_administration,189
New York City,2022-05-29,noise,2907
New York City,2022-05-29,other,2612
New York City,2022-05-29,sanitation,101
New York City,2022-05-29,transport_public_realm,3093
New York City,2022-05-30,housing_buildings,581
New York City,2022-05-30,information_administration,199
New York City,2022-05-30,noise,2753
New York City,2022-05-30,other,2916
New York City,2022-05-30,sanitation,132
New York City,2022-05-30,transport_public_realm,2849
New York City,2022-05-31,housing_buildings,1291
New York City,2022-05-31,information_administration,366
New York City,2022-05-31,noise,2220
New York City,2022-05-31,other,4261
New York City,2022-05-31,sanitation,265
New York City,2022-05-31,transport_public_realm,2162
New York City,2022-06-01,housing_buildings,1213
New York City,2022-06-01,information_administration,390
New York City,2022-06-01,noise,1201
New York City,2022-06-01,other,4315
New York City,2022-06-01,sanitation,248
New York City,2022-06-01,transport_public_realm,1693
New York City,2022-06-02,housing_buildings,1361
New York City,2022-06-02,information_administration,345
New York City,2022-06-02,noise,769
New York City,2022-06-02,other,4511
New York City,2022-06-02,sanitation,258
New York City,2022-06-02,transport_public_realm,1831
New York City,2022-06-03,housing_buildings,969
New York City,2022-06-03,information_administration,280
New York City,2022-06-03,noise,1330
New York City,2022-06-03,other,4351
New York City,2022-06-03,sanitation,223
New York City,2022-06-03,transport_public_realm,2289
New York City,2022-06-04,housing_buildings,658
New York City,2022-06-04,information_administration,187
New York City,2022-06-04,noise,2429
New York City,2022-06-04,other,3460
New York City,2022-06-04,sanitation,150
New York City,2022-06-04,transport_public_realm,2719
New York City,2022-06-05,housing_buildings,539
New York City,2022-06-05,information_administration,214
New York City,2022-06-05,noise,2534
New York City,2022-06-05,other,3316
New York City,2022-06-05,sanitation,170
New York City,2022-06-05,transport_public_realm,3070
New York City,2022-06-06,housing_buildings,994
New York City,2022-06-06,information_administration,444
New York City,2022-06-06,noise,1080
New York City,2022-06-06,other,4402
New York City,2022-06-06,sanitation,283
New York City,2022-06-06,transport_public_realm,2358
New York City,2022-06-07,housing_buildings,996
New York City,2022-06-07,information_administration,345
New York City,2022-06-07,noise,873
New York City,2022-06-07,other,4463
New York City,2022-06-07,sanitation,241
New York City,2022-06-07,transport_public_realm,1851
New York City,2022-06-08,housing_buildings,960
New York City,2022-06-08,information_administration,330
New York City,2022-06-08,noise,1005
New York City,2022-06-08,other,4506
New York City,2022-06-08,sanitation,229
New York City,2022-06-08,transport_public_realm,2008
New York City,2022-06-09,housing_buildings,982
New York City,2022-06-09,information_administration,291
New York City,2022-06-09,noise,929
New York City,2022-06-09,other,4023
New York City,2022-06-09,sanitation,219
New York City,2022-06-09,transport_public_realm,2037
New York City,2022-06-10,housing_buildings,953
New York City,2022-06-10,information_administration,275
New York City,2022-06-10,noise,1353
New York City,2022-06-10,other,4294
New York City,2022-06-10,sanitation,221
New York City,2022-06-10,transport_public_realm,2368
New York City,2022-06-11,housing_buildings,566
New York City,2022-06-11,information_administration,202
New York City,2022-06-11,noise,2440
New York City,2022-06-11,other,3427
New York City,2022-06-11,sanitation,149
New York City,2022-06-11,transport_public_realm,2592
New York City,2022-06-12,housing_buildings,470
New York City,2022-06-12,information_administration,232
New York City,2022-06-12,noise,2159
New York City,2022-06-12,other,3216
New York City,2022-06-12,sanitation,157
New York City,2022-06-12,transport_public_realm,2773
New York City,2022-06-13,housing_buildings,1086
New York City,2022-06-13,information_administration,370
New York City,2022-06-13,noise,1053
New York City,2022-06-13,other,4364
New York City,2022-06-13,sanitation,299
New York City,2022-06-13,transport_public_realm,2015
New York City,2022-06-14,housing_buildings,977
New York City,2022-06-14,information_administration,347
New York City,2022-06-14,noise,970
New York City,2022-06-14,other,4668
New York City,2022-06-14,sanitation,272
New York City,2022-06-14,transport_public_realm,2127
New York City,2022-06-15,housing_buildings,909
New York City,2022-06-15,information_administration,423
New York City,2022-06-15,noise,933
New York City,2022-06-15,other,4340
New York City,2022-06-15,sanitation,232
New York City,2022-06-15,transport_public_realm,2025
New York City,2022-06-16,housing_buildings,855
New York City,2022-06-16,information_administration,297
New York City,2022-06-16,noise,946
New York City,2022-06-16,other,4199
New York City,2022-06-16,sanitation,195
New York City,2022-06-16,transport_public_realm,1688
New York City,2022-06-17,housing_buildings,947
New York City,2022-06-17,information_administration,313
New York City,2022-06-17,noise,1206
New York City,2022-06-17,other,4307
New York City,2022-06-17,sanitation,203
New York City,2022-06-17,transport_public_realm,2362
New York City,2022-06-18,housing_buildings,500
New York City,2022-06-18,information_administration,166
New York City,2022-06-18,noise,3088
New York City,2022-06-18,other,3334
New York City,2022-06-18,sanitation,110
New York City,2022-06-18,transport_public_realm,1902
New York City,2022-06-19,housing_buildings,410
New York City,2022-06-19,information_administration,171
New York City,2022-06-19,noise,4103
New York City,2022-06-19,other,3172
New York City,2022-06-19,sanitation,113
New York City,2022-06-19,transport_public_realm,2739
New York City,2022-06-20,housing_buildings,735
New York City,2022-06-20,information_administration,221
New York City,2022-06-20,noise,1501
New York City,2022-06-20,other,3686
New York City,2022-06-20,sanitation,170
New York City,2022-06-20,transport_public_realm,2038
New York City,2022-06-21,housing_buildings,944
New York City,2022-06-21,information_administration,328
New York City,2022-06-21,noise,989
New York City,2022-06-21,other,4343
New York City,2022-06-21,sanitation,244
New York City,2022-06-21,transport_public_realm,1751
New York City,2022-06-22,housing_buildings,821
New York City,2022-06-22,information_administration,344
New York City,2022-06-22,noise,819
New York City,2022-06-22,other,4191
New York City,2022-06-22,sanitation,218
New York City,2022-06-22,transport_public_realm,1611
New York City,2022-06-23,housing_buildings,864
New York City,2022-06-23,information_administration,276
New York City,2022-06-23,noise,1053
New York City,2022-06-23,other,4585
New York City,2022-06-23,sanitation,258
New York City,2022-06-23,transport_public_realm,1789
New York City,2022-06-24,housing_buildings,777
New York City,2022-06-24,information_administration,262
New York City,2022-06-24,noise,1473
New York City,2022-06-24,other,4030
New York City,2022-06-24,sanitation,180
New York City,2022-06-24,transport_public_realm,2151
New York City,2022-06-25,housing_buildings,644
New York City,2022-06-25,information_administration,162
New York City,2022-06-25,noise,2393
New York City,2022-06-25,other,3267
New York City,2022-06-25,sanitation,131
New York City,2022-06-25,transport_public_realm,2399
New York City,2022-06-26,housing_buildings,618
New York City,2022-06-26,information_administration,325
New York City,2022-06-26,noise,2509
New York City,2022-06-26,other,3274
New York City,2022-06-26,sanitation,142
New York City,2022-06-26,transport_public_realm,2625
New York City,2022-06-27,housing_buildings,999
New York City,2022-06-27,information_administration,364
New York City,2022-06-27,noise,952
New York City,2022-06-27,other,4188
New York City,2022-06-27,sanitation,239
New York City,2022-06-27,transport_public_realm,1658
New York City,2022-06-28,housing_buildings,962
New York City,2022-06-28,information_administration,344
New York City,2022-06-28,noise,1030
New York City,2022-06-28,other,4490
New York City,2022-06-28,sanitation,258
New York City,2022-06-28,transport_public_realm,1882
New York City,2022-06-29,housing_buildings,994
New York City,2022-06-29,information_administration,404
New York City,2022-06-29,noise,969
New York City,2022-06-29,other,4571
New York City,2022-06-29,sanitation,224
New York City,2022-06-29,transport_public_realm,1855
New York City,2022-06-30,housing_buildings,979
New York City,2022-06-30,information_administration,307
New York City,2022-06-30,noise,968
New York City,2022-06-30,other,4364
New York City,2022-06-30,sanitation,237
New York City,2022-06-30,transport_public_realm,1896
New York City,2022-07-01,housing_buildings,1067
New York City,2022-07-01,information_administration,233
New York City,2022-07-01,noise,1117
New York City,2022-07-01,other,4010
New York City,2022-07-01,sanitation,208
New York City,2022-07-01,transport_public_realm,1941
New York City,2022-07-02,housing_buildings,739
New York City,2022-07-02,information_administration,161
New York City,2022-07-02,noise,1251
New York City,2022-07-02,other,3215
New York City,2022-07-02,sanitation,118
New York City,2022-07-02,transport_public_realm,1761
New York City,2022-07-03,housing_buildings,660
New York City,2022-07-03,information_administration,149
New York City,2022-07-03,noise,1895
New York City,2022-07-03,other,3452
New York City,2022-07-03,sanitation,99
New York City,2022-07-03,transport_public_realm,2386
New York City,2022-07-04,housing_buildings,703
New York City,2022-07-04,information_administration,209
New York City,2022-07-04,noise,3096
New York City,2022-07-04,other,4979
New York City,2022-07-04,sanitation,95
New York City,2022-07-04,transport_public_realm,2982
New York City,2022-07-05,housing_buildings,1115
New York City,2022-07-05,information_administration,310
New York City,2022-07-05,noise,1128
New York City,2022-07-05,other,5130
New York City,2022-07-05,sanitation,253
New York City,2022-07-05,transport_public_realm,2517
New York City,2022-07-06,housing_buildings,1048
New York City,2022-07-06,information_administration,340
New York City,2022-07-06,noise,1093
New York City,2022-07-06,other,4475
New York City,2022-07-06,sanitation,245
New York City,2022-07-06,transport_public_realm,1715
New York City,2022-07-07,housing_buildings,1101
New York City,2022-07-07,information_administration,333
New York City,2022-07-07,noise,1326
New York City,2022-07-07,other,4646
New York City,2022-07-07,sanitation,243
New York City,2022-07-07,transport_public_realm,1972
New York City,2022-07-08,housing_buildings,846
New York City,2022-07-08,information_administration,288
New York City,2022-07-08,noise,1091
New York City,2022-07-08,other,4193
New York City,2022-07-08,sanitation,207
New York City,2022-07-08,transport_public_realm,1931
New York City,2022-07-09,housing_buildings,580
New York City,2022-07-09,information_administration,183
New York City,2022-07-09,noise,2685
New York City,2022-07-09,other,3370
New York City,2022-07-09,sanitation,185
New York City,2022-07-09,transport_public_realm,2009
New York City,2022-07-10,housing_buildings,425
New York City,2022-07-10,information_administration,171
New York City,2022-07-10,noise,3392
New York City,2022-07-10,other,3187
New York City,2022-07-10,sanitation,142
New York City,2022-07-10,transport_public_realm,2298
New York City,2022-07-11,housing_buildings,953
New York City,2022-07-11,information_administration,343
New York City,2022-07-11,noise,871
New York City,2022-07-11,other,4411
New York City,2022-07-11,sanitation,249
New York City,2022-07-11,transport_public_realm,1949
New York City,2022-07-12,housing_buildings,976
New York City,2022-07-12,information_administration,318
New York City,2022-07-12,noise,745
New York City,2022-07-12,other,4287
New York City,2022-07-12,sanitation,197
New York City,2022-07-12,transport_public_realm,1738
New York City,2022-07-13,housing_buildings,1111
New York City,2022-07-13,information_administration,316
New York City,2022-07-13,noise,1191
New York City,2022-07-13,other,4233
New York City,2022-07-13,sanitation,248
New York City,2022-07-13,transport_public_realm,1678
New York City,2022-07-14,housing_buildings,1111
New York City,2022-07-14,information_administration,321
New York City,2022-07-14,noise,928
New York City,2022-07-14,other,4473
New York City,2022-07-14,sanitation,269
New York City,2022-07-14,transport_public_realm,1765
New York City,2022-07-15,housing_buildings,899
New York City,2022-07-15,information_administration,274
New York City,2022-07-15,noise,1133
New York City,2022-07-15,other,3995
New York City,2022-07-15,sanitation,215
New York City,2022-07-15,transport_public_realm,2055
New York City,2022-07-16,housing_buildings,908
New York City,2022-07-16,information_administration,185
New York City,2022-07-16,noise,2474
New York City,2022-07-16,other,3067
New York City,2022-07-16,sanitation,171
New York City,2022-07-16,transport_public_realm,2033
New York City,2022-07-17,housing_buildings,682
New York City,2022-07-17,information_administration,173
New York City,2022-07-17,noise,3721
New York City,2022-07-17,other,3127
New York City,2022-07-17,sanitation,142
New York City,2022-07-17,transport_public_realm,2030
New York City,2022-07-18,housing_buildings,1702
New York City,2022-07-18,information_administration,315
New York City,2022-07-18,noise,2544
New York City,2022-07-18,other,4279
New York City,2022-07-18,sanitation,271
New York City,2022-07-18,transport_public_realm,1622
New York City,2022-07-19,housing_buildings,1439
New York City,2022-07-19,information_administration,333
New York City,2022-07-19,noise,1229
New York City,2022-07-19,other,4874
New York City,2022-07-19,sanitation,269
New York City,2022-07-19,transport_public_realm,1725
New York City,2022-07-20,housing_buildings,1866
New York City,2022-07-20,information_administration,311
New York City,2022-07-20,noise,618
New York City,2022-07-20,other,4115
New York City,2022-07-20,sanitation,212
New York City,2022-07-20,transport_public_realm,1657
New York City,2022-07-21,housing_buildings,1605
New York City,2022-07-21,information_administration,270
New York City,2022-07-21,noise,641
New York City,2022-07-21,other,4363
New York City,2022-07-21,sanitation,214
New York City,2022-07-21,transport_public_realm,1835
New York City,2022-07-22,housing_buildings,1497
New York City,2022-07-22,information_administration,302
New York City,2022-07-22,noise,912
New York City,2022-07-22,other,4041
New York City,2022-07-22,sanitation,177
New York City,2022-07-22,transport_public_realm,1838
New York City,2022-07-23,housing_buildings,1069
New York City,2022-07-23,information_administration,198
New York City,2022-07-23,noise,2248
New York City,2022-07-23,other,3198
New York City,2022-07-23,sanitation,125
New York City,2022-07-23,transport_public_realm,1917
New York City,2022-07-24,housing_buildings,1194
New York City,2022-07-24,information_administration,214
New York City,2022-07-24,noise,3836
New York City,2022-07-24,other,3075
New York City,2022-07-24,sanitation,107
New York City,2022-07-24,transport_public_realm,2167
New York City,2022-07-25,housing_buildings,1721
New York City,2022-07-25,information_administration,343
New York City,2022-07-25,noise,2845
New York City,2022-07-25,other,4649
New York City,2022-07-25,sanitation,273
New York City,2022-07-25,transport_public_realm,1944
New York City,2022-07-26,housing_buildings,1354
New York City,2022-07-26,information_administration,330
New York City,2022-07-26,noise,2718
New York City,2022-07-26,other,4704
New York City,2022-07-26,sanitation,267
New York City,2022-07-26,transport_public_realm,1747
New York City,2022-07-27,housing_buildings,1113
New York City,2022-07-27,information_administration,422
New York City,2022-07-27,noise,2858
New York City,2022-07-27,other,4383
New York City,2022-07-27,sanitation,191
New York City,2022-07-27,transport_public_realm,1676
New York City,2022-07-28,housing_buildings,1150
New York City,2022-07-28,information_administration,446
New York City,2022-07-28,noise,2294
New York City,2022-07-28,other,4211
New York City,2022-07-28,sanitation,211
New York City,2022-07-28,transport_public_realm,1660
New York City,2022-07-29,housing_buildings,1001
New York City,2022-07-29,information_administration,264
New York City,2022-07-29,noise,2755
New York City,2022-07-29,other,4225
New York City,2022-07-29,sanitation,210
New York City,2022-07-29,transport_public_realm,1654
New York City,2022-07-30,housing_buildings,682
New York City,2022-07-30,information_administration,155
New York City,2022-07-30,noise,3256
New York City,2022-07-30,other,3165
New York City,2022-07-30,sanitation,150
New York City,2022-07-30,transport_public_realm,1909
New York City,2022-07-31,housing_buildings,568
New York City,2022-07-31,information_administration,168
New York City,2022-07-31,noise,3740
New York City,2022-07-31,other,3203
New York City,2022-07-31,sanitation,147
New York City,2022-07-31,transport_public_realm,2624
New York City,2022-08-01,housing_buildings,1015
New York City,2022-08-01,information_administration,285
New York City,2022-08-01,noise,1085
New York City,2022-08-01,other,4354
New York City,2022-08-01,sanitation,234
New York City,2022-08-01,transport_public_realm,4466
New York City,2022-08-02,housing_buildings,1060
New York City,2022-08-02,information_administration,279
New York City,2022-08-02,noise,779
New York City,2022-08-02,other,4406
New York City,2022-08-02,sanitation,244
New York City,2022-08-02,transport_public_realm,1747
New York City,2022-08-03,housing_buildings,993
New York City,2022-08-03,information_administration,229
New York City,2022-08-03,noise,747
New York City,2022-08-03,other,3737
New York City,2022-08-03,sanitation,262
New York City,2022-08-03,transport_public_realm,1637
New York City,2022-08-04,housing_buildings,1031
New York City,2022-08-04,information_administration,229
New York City,2022-08-04,noise,791
New York City,2022-08-04,other,3972
New York City,2022-08-04,sanitation,202
New York City,2022-08-04,transport_public_realm,1754
New York City,2022-08-05,housing_buildings,965
New York City,2022-08-05,information_administration,193
New York City,2022-08-05,noise,1366
New York City,2022-08-05,other,3729
New York City,2022-08-05,sanitation,199
New York City,2022-08-05,transport_public_realm,1905
New York City,2022-08-06,housing_buildings,845
New York City,2022-08-06,information_administration,135
New York City,2022-08-06,noise,2545
New York City,2022-08-06,other,2912
New York City,2022-08-06,sanitation,105
New York City,2022-08-06,transport_public_realm,1921
New York City,2022-08-07,housing_buildings,781
New York City,2022-08-07,information_administration,141
New York City,2022-08-07,noise,1619
New York City,2022-08-07,other,2922
New York City,2022-08-07,sanitation,132
New York City,2022-08-07,transport_public_realm,1951
New York City,2022-08-08,housing_buildings,1234
New York City,2022-08-08,information_administration,258
New York City,2022-08-08,noise,648
New York City,2022-08-08,other,3966
New York City,2022-08-08,sanitation,253
New York City,2022-08-08,transport_public_realm,1777
New York City,2022-08-09,housing_buildings,1455
New York City,2022-08-09,information_administration,224
New York City,2022-08-09,noise,655
New York City,2022-08-09,other,3904
New York City,2022-08-09,sanitation,210
New York City,2022-08-09,transport_public_realm,1593
New York City,2022-08-10,housing_buildings,1232
New York City,2022-08-10,information_administration,241
New York City,2022-08-10,noise,748
New York City,2022-08-10,other,3698
New York City,2022-08-10,sanitation,200
New York City,2022-08-10,transport_public_realm,1709
New York City,2022-08-11,housing_buildings,1020
New York City,2022-08-11,information_administration,383
New York City,2022-08-11,noise,739
New York City,2022-08-11,other,3919
New York City,2022-08-11,sanitation,172
New York City,2022-08-11,transport_public_realm,1671
New York City,2022-08-12,housing_buildings,1044
New York City,2022-08-12,information_administration,282
New York City,2022-08-12,noise,999
New York City,2022-08-12,other,4004
New York City,2022-08-12,sanitation,196
New York City,2022-08-12,transport_public_realm,1904
New York City,2022-08-13,housing_buildings,623
New York City,2022-08-13,information_administration,185
New York City,2022-08-13,noise,2055
New York City,2022-08-13,other,2973
New York City,2022-08-13,sanitation,121
New York City,2022-08-13,transport_public_realm,2210
New York City,2022-08-14,housing_buildings,493
New York City,2022-08-14,information_administration,210
New York City,2022-08-14,noise,2176
New York City,2022-08-14,other,2941
New York City,2022-08-14,sanitation,139
New York City,2022-08-14,transport_public_realm,2351
New York City,2022-08-15,housing_buildings,1083
New York City,2022-08-15,information_administration,384
New York City,2022-08-15,noise,993
New York City,2022-08-15,other,4221
New York City,2022-08-15,sanitation,225
New York City,2022-08-15,transport_public_realm,1926
New York City,2022-08-16,housing_buildings,1007
New York City,2022-08-16,information_administration,550
New York City,2022-08-16,noise,906
New York City,2022-08-16,other,4699
New York City,2022-08-16,sanitation,237
New York City,2022-08-16,transport_public_realm,1691
New York City,2022-08-17,housing_buildings,884
New York City,2022-08-17,information_administration,263
New York City,2022-08-17,noise,813
New York City,2022-08-17,other,4136
New York City,2022-08-17,sanitation,207
New York City,2022-08-17,transport_public_realm,1523
New York City,2022-08-18,housing_buildings,942
New York City,2022-08-18,information_administration,249
New York City,2022-08-18,noise,910
New York City,2022-08-18,other,4184
New York City,2022-08-18,sanitation,174
New York City,2022-08-18,transport_public_realm,1803
New York City,2022-08-19,housing_buildings,885
New York City,2022-08-19,information_administration,229
New York City,2022-08-19,noise,1190
New York City,2022-08-19,other,3819
New York City,2022-08-19,sanitation,216
New York City,2022-08-19,transport_public_realm,1880
New York City,2022-08-20,housing_buildings,564
New York City,2022-08-20,information_administration,171
New York City,2022-08-20,noise,1968
New York City,2022-08-20,other,2992
New York City,2022-08-20,sanitation,127
New York City,2022-08-20,transport_public_realm,2235
New York City,2022-08-21,housing_buildings,546
New York City,2022-08-21,information_administration,140
New York City,2022-08-21,noise,2066
New York City,2022-08-21,other,2964
New York City,2022-08-21,sanitation,142
New York City,2022-08-21,transport_public_realm,2194
New York City,2022-08-22,housing_buildings,1957
New York City,2022-08-22,information_administration,565
New York City,2022-08-22,noise,670
New York City,2022-08-22,other,7985
New York City,2022-08-22,sanitation,255
New York City,2022-08-22,transport_public_realm,1663
New York City,2022-08-23,housing_buildings,895
New York City,2022-08-23,information_administration,254
New York City,2022-08-23,noise,770
New York City,2022-08-23,other,4370
New York City,2022-08-23,sanitation,246
New York City,2022-08-23,transport_public_realm,1622
New York City,2022-08-24,housing_buildings,925
New York City,2022-08-24,information_administration,295
New York City,2022-08-24,noise,924
New York City,2022-08-24,other,4283
New York City,2022-08-24,sanitation,199
New York City,2022-08-24,transport_public_realm,1646
New York City,2022-08-25,housing_buildings,926
New York City,2022-08-25,information_administration,316
New York City,2022-08-25,noise,1524
New York City,2022-08-25,other,4057
New York City,2022-08-25,sanitation,160
New York City,2022-08-25,transport_public_realm,1715
New York City,2022-08-26,housing_buildings,894
New York City,2022-08-26,information_administration,222
New York City,2022-08-26,noise,1056
New York City,2022-08-26,other,3746
New York City,2022-08-26,sanitation,201
New York City,2022-08-26,transport_public_realm,1796
New York City,2022-08-27,housing_buildings,623
New York City,2022-08-27,information_administration,158
New York City,2022-08-27,noise,2091
New York City,2022-08-27,other,3048
New York City,2022-08-27,sanitation,119
New York City,2022-08-27,transport_public_realm,2042
New York City,2022-08-28,housing_buildings,541
New York City,2022-08-28,information_administration,210
New York City,2022-08-28,noise,4459
New York City,2022-08-28,other,2954
New York City,2022-08-28,sanitation,119
New York City,2022-08-28,transport_public_realm,2344
New York City,2022-08-29,housing_buildings,1137
New York City,2022-08-29,information_administration,308
New York City,2022-08-29,noise,2470
New York City,2022-08-29,other,4386
New York City,2022-08-29,sanitation,215
New York City,2022-08-29,transport_public_realm,1709
New York City,2022-08-30,housing_buildings,958
New York City,2022-08-30,information_administration,296
New York City,2022-08-30,noise,3159
New York City,2022-08-30,other,4291
New York City,2022-08-30,sanitation,225
New York City,2022-08-30,transport_public_realm,1540
New York City,2022-08-31,housing_buildings,967
New York City,2022-08-31,information_administration,330
New York City,2022-08-31,noise,1319
New York City,2022-08-31,other,4237
New York City,2022-08-31,sanitation,207
New York City,2022-08-31,transport_public_realm,1578
New York City,2022-09-01,housing_buildings,1014
New York City,2022-09-01,information_administration,296
New York City,2022-09-01,noise,1028
New York City,2022-09-01,other,4314
New York City,2022-09-01,sanitation,240
New York City,2022-09-01,transport_public_realm,1762
New York City,2022-09-02,housing_buildings,816
New York City,2022-09-02,information_administration,241
New York City,2022-09-02,noise,1194
New York City,2022-09-02,other,3707
New York City,2022-09-02,sanitation,188
New York City,2022-09-02,transport_public_realm,1803
New York City,2022-09-03,housing_buildings,439
New York City,2022-09-03,information_administration,205
New York City,2022-09-03,noise,1918
New York City,2022-09-03,other,3008
New York City,2022-09-03,sanitation,141
New York City,2022-09-03,transport_public_realm,2007
New York City,2022-09-04,housing_buildings,383
New York City,2022-09-04,information_administration,174
New York City,2022-09-04,noise,2085
New York City,2022-09-04,other,2758
New York City,2022-09-04,sanitation,150
New York City,2022-09-04,transport_public_realm,2421
New York City,2022-09-05,housing_buildings,633
New York City,2022-09-05,information_administration,217
New York City,2022-09-05,noise,1418
New York City,2022-09-05,other,3164
New York City,2022-09-05,sanitation,146
New York City,2022-09-05,transport_public_realm,1426
New York City,2022-09-06,housing_buildings,1046
New York City,2022-09-06,information_administration,301
New York City,2022-09-06,noise,602
New York City,2022-09-06,other,4114
New York City,2022-09-06,sanitation,169
New York City,2022-09-06,transport_public_realm,1272
New York City,2022-09-07,housing_buildings,902
New York City,2022-09-07,information_administration,269
New York City,2022-09-07,noise,1267
New York City,2022-09-07,other,4548
New York City,2022-09-07,sanitation,230
New York City,2022-09-07,transport_public_realm,1517
New York City,2022-09-08,housing_buildings,923
New York City,2022-09-08,information_administration,324
New York City,2022-09-08,noise,1230
New York City,2022-09-08,other,4674
New York City,2022-09-08,sanitation,230
New York City,2022-09-08,transport_public_realm,1797
New York City,2022-09-09,housing_buildings,848
New York City,2022-09-09,information_administration,271
New York City,2022-09-09,noise,1269
New York City,2022-09-09,other,4565
New York City,2022-09-09,sanitation,221
New York City,2022-09-09,transport_public_realm,2099
New York City,2022-09-10,housing_buildings,612
New York City,2022-09-10,information_administration,196
New York City,2022-09-10,noise,3111
New York City,2022-09-10,other,3287
New York City,2022-09-10,sanitation,151
New York City,2022-09-10,transport_public_realm,2169
New York City,2022-09-11,housing_buildings,454
New York City,2022-09-11,information_administration,171
New York City,2022-09-11,noise,4132
New York City,2022-09-11,other,3014
New York City,2022-09-11,sanitation,136
New York City,2022-09-11,transport_public_realm,1670
New York City,2022-09-12,housing_buildings,1083
New York City,2022-09-12,information_administration,326
New York City,2022-09-12,noise,2715
New York City,2022-09-12,other,5033
New York City,2022-09-12,sanitation,234
New York City,2022-09-12,transport_public_realm,1708
New York City,2022-09-13,housing_buildings,2328
New York City,2022-09-13,information_administration,287
New York City,2022-09-13,noise,3029
New York City,2022-09-13,other,4984
New York City,2022-09-13,sanitation,223
New York City,2022-09-13,transport_public_realm,1776
New York City,2022-09-14,housing_buildings,1343
New York City,2022-09-14,information_administration,286
New York City,2022-09-14,noise,3181
New York City,2022-09-14,other,4538
New York City,2022-09-14,sanitation,196
New York City,2022-09-14,transport_public_realm,1965
New York City,2022-09-15,housing_buildings,1117
New York City,2022-09-15,information_administration,278
New York City,2022-09-15,noise,3225
New York City,2022-09-15,other,4605
New York City,2022-09-15,sanitation,185
New York City,2022-09-15,transport_public_realm,2198
New York City,2022-09-16,housing_buildings,911
New York City,2022-09-16,information_administration,243
New York City,2022-09-16,noise,3565
New York City,2022-09-16,other,4261
New York City,2022-09-16,sanitation,172
New York City,2022-09-16,transport_public_realm,2227
New York City,2022-09-17,housing_buildings,533
New York City,2022-09-17,information_administration,168
New York City,2022-09-17,noise,5175
New York City,2022-09-17,other,3381
New York City,2022-09-17,sanitation,138
New York City,2022-09-17,transport_public_realm,2291
New York City,2022-09-18,housing_buildings,465
New York City,2022-09-18,information_administration,198
New York City,2022-09-18,noise,2178
New York City,2022-09-18,other,3300
New York City,2022-09-18,sanitation,123
New York City,2022-09-18,transport_public_realm,2091
New York City,2022-09-19,housing_buildings,1095
New York City,2022-09-19,information_administration,267
New York City,2022-09-19,noise,796
New York City,2022-09-19,other,4725
New York City,2022-09-19,sanitation,238
New York City,2022-09-19,transport_public_realm,1652
New York City,2022-09-20,housing_buildings,980
New York City,2022-09-20,information_administration,280
New York City,2022-09-20,noise,725
New York City,2022-09-20,other,4934
New York City,2022-09-20,sanitation,226
New York City,2022-09-20,transport_public_realm,1718
New York City,2022-09-21,housing_buildings,900
New York City,2022-09-21,information_administration,394
New York City,2022-09-21,noise,815
New York City,2022-09-21,other,4702
New York City,2022-09-21,sanitation,240
New York City,2022-09-21,transport_public_realm,1710
New York City,2022-09-22,housing_buildings,942
New York City,2022-09-22,information_administration,282
New York City,2022-09-22,noise,744
New York City,2022-09-22,other,4177
New York City,2022-09-22,sanitation,167
New York City,2022-09-22,transport_public_realm,1490
New York City,2022-09-23,housing_buildings,792
New York City,2022-09-23,information_administration,203
New York City,2022-09-23,noise,1348
New York City,2022-09-23,other,3987
New York City,2022-09-23,sanitation,147
New York City,2022-09-23,transport_public_realm,1512
New York City,2022-09-24,housing_buildings,564
New York City,2022-09-24,information_administration,183
New York City,2022-09-24,noise,2792
New York City,2022-09-24,other,3248
New York City,2022-09-24,sanitation,117
New York City,2022-09-24,transport_public_realm,1752
New York City,2022-09-25,housing_buildings,507
New York City,2022-09-25,information_administration,186
New York City,2022-09-25,noise,3333
New York City,2022-09-25,other,3125
New York City,2022-09-25,sanitation,111
New York City,2022-09-25,transport_public_realm,1557
New York City,2022-09-26,housing_buildings,946
New York City,2022-09-26,information_administration,292
New York City,2022-09-26,noise,997
New York City,2022-09-26,other,4032
New York City,2022-09-26,sanitation,184
New York City,2022-09-26,transport_public_realm,1564
New York City,2022-09-27,housing_buildings,846
New York City,2022-09-27,information_administration,238
New York City,2022-09-27,noise,965
New York City,2022-09-27,other,3989
New York City,2022-09-27,sanitation,188
